timestamp,hour,month,temperature_c,wind_speed_ms,wind_direction_deg,irradiance_w_m2,cloud_fraction,pressure_hpa,load_kw,solar_kw,wind_kw,hour_sin,hour_cos,month_sin,month_cos
2020-08-21 11:00:00,11,8,21.6538314520144,2.37829852104187,28.235613470762974,465.4803358183548,0.996078431372549,1002.866340379902,249.79706393014948,44.462664557684334,0.0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388
2020-08-21 12:00:00,12,8,25.685934867110916,6.342368402879905,160.9407455394935,565.3383796466503,0.7803921568627451,1001.5698293504902,247.74243590303465,52.38363029837003,19.17361653230457,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388
2020-08-21 13:00:00,13,8,25.12109183517157,8.015763872927604,158.11983592600617,502.7568447031592,0.2901960784313725,1000.8021369485293,246.92463724336707,47.09177700952939,41.064555239949186,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388
2020-08-21 14:00:00,14,8,24.648816396675898,8.311443740081991,158.11734312493033,419.0578674172794,0.2784313725490196,1000.7512380514705,243.16836545260105,39.76953453942633,46.10998840466632,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388
2020-08-21 15:00:00,15,8,23.35797514073988,7.4770459575578565,156.70646377297885,230.66258837996983,0.9215686274509803,999.7317300857844,244.7033845787382,22.55269494870862,33.061296666515155,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388
2020-08-21 16:00:00,16,8,22.662020096124422,7.2644996319303985,155.2979524227261,169.96088739106793,0.9098039215686274,998.2977748161766,246.51367617500696,16.793951004238373,30.15959755709479,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388
2020-08-21 17:00:00,17,8,21.903362797755847,5.931554859788979,153.8797502591786,57.79279847494559,0.6352941176470588,998.1865560661764,237.78780814201173,5.809115084961714,15.414448338614681,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388
2020-08-21 18:00:00,18,8,20.456434541590113,4.536863060951159,155.29885436775274,2.754792704929194,0.996078431372549,997.5771464460784,237.96423027964,0.2803910418490086,5.656110183433949,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388
2020-08-21 19:00:00,19,8,20.20906575520837,5.135851947280268,145.4113486143103,0.0,0.9215686274509803,996.638155637255,235.59029907462053,0.0,9.241059992027182,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388
2020-08-21 20:00:00,20,8,19.613069063074477,4.56522611329291,163.76535476938383,0.19928206699346396,0.9647058823529412,996.5011176470589,220.95762149405644,0.0,5.81671739873626,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
2020-08-21 21:00:00,21,8,19.304105870863964,5.033185020072715,153.88216848802003,0.0006621732026143137,0.9333333333333333,995.7682374387255,202.2433877797978,0.0,8.581659560055392,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388
2020-08-21 22:00:00,22,8,19.361932732077207,5.935179281351613,155.2976315058585,0.0,0.9372549019607843,995.0641053921569,192.16804516181753,0.0,15.53239149276279,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388
2020-08-21 23:00:00,23,8,19.66262661803006,5.458052437464871,176.4715378308559,0.0,0.9098039215686274,995.1535125612745,177.98646056123633,0.0,11.55665802315637,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388
2020-08-22 00:00:00,0,8,19.892971023858763,4.4712863043863695,173.65166728895377,0.0,0.6039215686274509,994.4541207107843,184.08617455617284,0.0,5.309600069690674,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2020-08-22 01:00:00,1,8,19.09979248046875,4.074397403527708,168.00362745026746,0.0,0.7215686274509804,994.2904365808823,183.41029686816677,0.0,3.4671416351035065,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388
2020-08-22 02:00:00,2,8,18.663735303691794,5.202718680012314,155.29452997183785,0.0,0.8352941176470589,994.1107619485294,185.25754271774522,0.0,9.724378413328976,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388
2020-08-22 03:00:00,3,8,18.14430972828586,5.313276729513617,162.3572729081646,0.0,0.611764705882353,993.6895784313725,183.88849112781224,0.0,10.522046775285208,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388
2020-08-22 04:00:00,4,8,18.081284706265365,5.310758548755857,155.29434878799114,36.47739215686275,0.9254901960784314,993.5314178921569,184.89409451063472,3.732057390350703,10.504411796096893,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
2020-08-22 05:00:00,5,8,17.86889804017312,5.154399089186507,151.05775408774667,59.10501265861163,0.996078431372549,993.6947968750001,184.69598789065674,6.035427282986148,9.41398481345025,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388
2020-08-22 06:00:00,6,8,19.29835001627606,4.3360692812129855,166.5874754533567,165.61554926693984,0.9607843137254902,992.2873841911766,211.12417092103183,16.59641130721952,4.639401163130813,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388
2020-08-22 07:00:00,7,8,19.597412947112446,4.703030566666641,163.7630493504995,315.8005546188853,0.8470588235294118,991.9440873161765,226.82742405367156,31.01588657824006,6.54487266607596,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388
2020-08-22 08:00:00,8,8,21.17804780847888,4.713176458657664,163.7650629299209,336.75443696384804,0.7803921568627451,992.023375,242.4458075925088,32.7727230545427,6.56727124945108,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388
2020-08-22 09:00:00,9,8,21.338444608800557,3.1737438772823294,162.35262020936864,125.35628359885615,0.9921568627450981,992.0571734068627,239.8112560181766,12.522800477327,0.4196935285335685,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388
2020-08-22 10:00:00,10,8,20.548343075023013,1.9953403287950682,159.52945320931465,9.442336005582991,1.0,992.1216605392157,246.08419436626215,0.9599327453796552,0.0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388
2020-08-22 11:00:00,11,8,20.32822385301779,3.4338425792096294,179.2942863545289,295.57755322372,0.9921568627450981,992.7441056985294,249.73463077322532,29.018028062844063,1.144286251882597,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388
2020-08-22 12:00:00,12,8,21.114740708295074,2.218353060180066,173.64730458334088,44.95584150326798,0.996078431372549,992.1722031249999,243.43864726588754,4.540187344627757,0.0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388
2020-08-22 13:00:00,13,8,18.978112553615233,1.643839469727348,208.94117229012755,175.33457843137256,0.996078431372549,992.931009497549,247.43644401278536,17.571518201925134,0.0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388
2020-08-22 14:00:00,14,8,17.48875445197615,2.6361372813034585,333.17595492144636,324.2562348856209,0.9372549019607843,993.5389132965687,245.02498110426149,32.085574445566046,0.0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388
2020-08-22 15:00:00,15,8,18.304610308478857,1.9429543844332882,2.824016587862599,182.6390232843138,0.9019607843137255,993.2361286764706,249.05529921470276,18.336075441610195,0.0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388
2020-08-22 16:00:00,16,8,18.314988678576924,1.5355851658272976,295.05909498896557,72.04769886982562,0.9607843137254902,993.1715625,243.89824478165096,7.332539873628004,0.0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388
2020-08-22 17:00:00,17,8,18.16109008789067,1.398374658773708,300.70540652443276,69.13283217592604,0.9686274509803922,993.172000612745,238.70045148501302,7.042658646022347,0.0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388
2020-08-22 18:00:00,18,8,17.364201085707748,0.27865918629857545,285.17658542601265,19.731691687091505,0.6313725490196078,992.5780827205883,232.91677504511293,2.0285693149832973,0.0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388
2020-08-22 19:00:00,19,8,16.635214173560087,0.8307231640004936,136.9423635093696,0.0,0.8941176470588235,992.8231473651961,231.88212103211157,0.0,0.0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388
2020-08-22 20:00:00,20,8,16.681614176432333,0.796674111899098,162.3530549889307,0.4910407135076255,0.9921568627450981,993.1301240808824,224.61899547613413,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388
